254,6,bordeaux
254,7,ham
255,1,avocado
255,2,cracker
255,3,artichok
255,4,heineken
255,5,ham
255,6,hering
255,7,ice_crea
256,1,sardines
256,2,heineken
256,3,chicken
256,4,coke
256,5,ice_crea
256,6,artichok
256,7,steak
257,1,soda
257,2,olives
257,3,bourbon
257,4,cracker
257,5,heineken
257,6,chicken
257,7,hering
258,1,baguette
258,2,hering
258,3,avocado
258,4,artichok
258,5,heineken
258,6,bordeaux
258,7,soda
259,1,soda
259,2,olives
259,3,bourbon
259,4,cracker
259,5,heineken
259,6,avocado
259,7,avocado
260,1,baguette
260,2,sardines
260,3,apples
260,4,peppers
260,5,avocado
260,6,bourbon
260,7,artichok
261,1,sardines
261,2,heineken
261,3,chicken
261,4,coke
261,5,ice_crea
261,6,hering
261,7,ham
262,1,baguette
262,2,sardines
262,3,apples
262,4,peppers
262,5,avocado
262,6,artichok
262,7,soda
263,1,hering
263,2,corned_b
263,3,olives
263,4,ham
263,5,turkey
263,6,bourbon
263,7,peppers
264,1,corned_b
264,2,peppers
264,3,bourbon
264,4,cracker
264,5,chicken
264,6,baguette
264,7,heineken
265,1,hering
265,2,corned_b
265,3,olives
265,4,ham
265,5,turkey
265,6,heineken
265,7,bourbon
266,1,soda
266,2,olives
266,3,bourbon
266,4,cracker
266,5,heineken
266,6,peppers
266,7,avocado
267,1,baguette
267,2,soda
267,3,hering
267,4,cracker
267,5,heineken
267,6,artichok
267,7,avocado
268,1,sardines
268,2,heineken
268,3,chicken
268,4,coke
268,5,ice_crea
268,6,bourbon
268,7,corned_b
269,1,olives
269,2,bourbon
269,3,coke
269,4,turkey
269,5,ice_crea
269,6,apples
269,7,peppers
270,1,baguette
270,2,sardines
270,3,apples
270,4,peppers
270,5,avocado
270,6,corned_b
270,7,cracker
271,1,avocado
271,2,cracker
271,3,artichok
271,4,heineken
271,5,ham
271,6,steak
271,7,corned_b
272,1,soda
272,2,olives
272,3,bourbon
272,4,cracker
272,5,heineken
272,6,steak
272,7,ice_crea
273,1,avocado
273,2,cracker
273,3,artichok
273,4,heineken
273,5,ham
273,6,soda
273,7,steak
274,1,soda
274,2,olives
274,3,bourbon
274,4,cracker
274,5,heineken
274,6,ham
274,7,baguette
275,1,baguette
275,2,sardines
275,3,apples
275,4,peppers
275,5,avocado
275,6,cracker
275,7,steak
276,1,soda
276,2,olives
276,3,bourbon
276,4,cracker
276,5,heineken
276,6,steak
276,7,steak
277,1,hering
277,2,corned_b
277,3,apples
277,4,olives
277,5,steak
277,6,ice_crea
277,7,coke
278,1,corned_b
278,2,peppers
278,3,bourbon
278,4,cracker
278,5,chicken
278,6,ham
278,7,heineken
279,1,sardines
279,2,heineken
279,3,chicken
279,4,coke
279,5,ice_crea
279,6,cracker
279,7,soda
280,1,hering
280,2,corned_b
280,3,olives
280,4,ham
280,5,turkey
280,6,chicken
280,7,coke
281,1,baguette
281,2,sardines
281,3,apples
281,4,peppers
281,5,avocado
281,6,steak
281,7,cracker
282,1,hering
282,2,corned_b
282,3,apples
282,4,olives
282,5,steak
282,6,artichok
282,7,artichok
283,1,hering
283,2,corned_b
283,3,apples
283,4,olives
283,5,steak
283,6,bordeaux
283,7,ham
284,1,olives
284,2,bourbon
284,3,coke
284,4,turkey
284,5,ice_crea
284,6,sardines
284,7,heineken
285,1,avocado
285,2,cracker
285,3,artichok
285,4,heineken
285,5,ham
285,6,bordeaux
285,7,chicken
286,1,olives
286,2,bourbon
286,3,coke
286,4,turkey
286,5,ice_crea
286,6,apples
286,7,baguette
287,1,hering
287,2,corned_b
287,3,olives
287,4,ham
287,5,turkey
287,6,avocado
287,7,heineken
288,1,baguette
288,2,soda
288,3,hering
288,4,cracker
288,5,heineken
288,6,peppers
288,7,avocado
289,1,hering
289,2,corned_b
289,3,apples
289,4,olives
289,5,steak
289,6,ham
289,7,baguette
290,1,hering
290,2,corned_b
290,3,apples
290,4,olives
290,5,steak
290,6,soda
290,7,baguette
291,1,soda
291,2,olives
291,3,bourbon
291,4,cracker
291,5,heineken
291,6,chicken
291,7,apples
292,1,hering
292,2,corned_b
292,3,olives
292,4,ham
292,5,turkey
292,6,baguette
292,7,soda
293,1,baguette
293,2,soda
293,3,hering
293,4,cracker
293,5,heineken
293,6,ice_crea
293,7,avocado
294,1,baguette
294,2,hering
294,3,avocado
294,4,artichok
294,5,heineken
294,6,ice_crea
294,7,ham
295,1,corned_b
295,2,peppers
295,3,bourbon
295,4,cracker
295,5,chicken
295,6,steak
295,7,ham
296,1,baguette
296,2,sardines
296,3,apples
296,4,peppers
296,5,avocado
296,6,bourbon
296,7,artichok
297,1,sardines
297,2,heineken
297,3,chicken
297,4,coke
297,5,ice_crea
297,6,bordeaux
297,7,corned_b
298,1,hering
298,2,corned_b
298,3,apples
298,4,olives
298,5,steak
298,6,avocado
298,7,artichok
299,1,baguette
299,2,hering
299,3,avocado
299,4,artichok
299,5,heineken
299,6,chicken
299,7,turkey
300,1,sardines
300,2,heineken
300,3,chicken
300,4,coke
300,5,ice_crea
300,6,steak
300,7,hering
301,1,baguette
301,2,sardines
301,3,apples
301,4,peppers
301,5,avocado
301,6,corned_b
301,7,steak
302,1,baguette
302,2,soda
302,3,hering
302,4,cracker
302,5,heineken
302,6,bourbon
302,7,sardines
303,1,corned_b
303,2,peppers
303,3,bourbon
303,4,cracker
303,5,chicken
303,6,apples
303,7,heineken
304,1,hering
304,2,corned_b
304,3,olives
304,4,ham
304,5,turkey
304,6,peppers
304,7,cracker
305,1,hering
305,2,corned_b
305,3,apples
305,4,olives
305,5,steak
305,6,bordeaux
305,7,coke
306,1,hering
306,2,corned_b
306,3,apples
306,4,olives
306,5,steak
306,6,soda
306,7,artichok
307,1,sardines
307,2,heineken
307,3,chicken
307,4,coke
307,5,ice_crea
307,6,hering
307,7,cracker
308,1,corned_b
308,2,peppers
308,3,bourbon
308,4,cracker
308,5,chicken
308,6,sardines
308,7,ham
309,1,baguette
309,2,soda
309,3,hering
309,4,cracker
309,5,heineken
309,6,turkey
309,7,steak
310,1,hering
310,2,corned_b
310,3,olives
310,4,ham
310,5,turkey
310,6,coke
310,7,sardines
311,1,baguette
311,2,soda
311,3,hering
311,4,cracker
311,5,heineken
311,6,apples
311,7,ham
312,1,baguette
312,2,sardines
312,3,apples
312,4,peppers
312,5,avocado
312,6,soda
312,7,chicken
313,1,hering
313,2,corned_b
313,3,apples
313,4,olives
313,5,steak
313,6,heineken
313,7,sardines
314,1,hering
314,2,corned_b
314,3,apples
314,4,olives
314,5,steak
314,6,turkey
314,7,coke
315,1,hering
315,2,corned_b
315,3,olives
315,4,ham
315,5,turkey
315,6,apples
315,7,steak
316,1,olives
316,2,bourbon
316,3,coke
316,4,turkey
316,5,ice_crea
316,6,ham
316,7,corned_b
317,1,olives
317,2,bourbon
317,3,coke
317,4,turkey
317,5,ice_crea
317,6,heineken
317,7,baguette
318,1,hering
318,2,corned_b
318,3,olives
318,4,ham
318,5,turkey
318,6,cracker
318,7,avocado
319,1,baguette
319,2,hering
319,3,avocado
319,4,artichok
319,5,heineken
319,6,peppers
319,7,steak
320,1,corned_b
320,2,peppers
320,3,bourbon
320,4,cracker
320,5,chicken
320,6,olives
320,7,turkey
321,1,baguette
321,2,sardines
321,3,apples
321,4,peppers
321,5,avocado
321,6,bordeaux
321,7,heineken
322,1,hering
322,2,corned_b
322,3,olives
322,4,ham
322,5,turkey
322,6,steak
322,7,steak
323,1,baguette
323,2,soda
323,3,hering
323,4,cracker
323,5,heineken
323,6,peppers
323,7,peppers
324,1,sardines
324,2,heineken
324,3,chicken
324,4,coke
324,5,ice_crea
324,6,ham
324,7,bourbon
325,1,sardines
325,2,heineken
325,3,chicken
325,4,coke
325,5,ice_crea
325,6,soda
325,7,avocado
326,1,corned_b
326,2,peppers
326,3,bourbon
326,4,cracker
326,5,chicken
326,6,turkey
326,7,coke
327,1,soda
327,2,olives
327,3,bourbon
327,4,cracker
327,5,heineken
327,6,corned_b
327,7,peppers
328,1,soda
328,2,olives
328,3,bourbon
328,4,cracker
328,5,heineken
328,6,bordeaux
328,7,artichok
329,1,avocado
329,2,cracker
329,3,artichok
329,4,heineken
329,5,ham
329,6,coke
329,7,ice_crea
330,1,hering
330,2,corned_b
330,3,olives
330,4,ham
330,5,turkey
330,6,soda
330,7,apples
331,1,corned_b
331,2,peppers
331,3,bourbon
331,4,cracker
331,5,chicken
331,6,heineken
331,7,apples
332,1,baguette
332,2,soda
332,3,hering
332,4,cracker
332,5,heineken
332,6,chicken
332,7,olives
333,1,baguette
333,2,soda
333,3,hering
333,4,cracker
333,5,heineken
333,6,turkey
333,7,sardines
334,1,olives
334,2,bourbon
334,3,coke
334,4,turkey
334,5,ice_crea
334,6,cracker
334,7,heineken
335,1,soda
335,2,olives
335,3,bourbon
335,4,cracker
335,5,heineken
335,6,bordeaux
335,7,chicken
336,1,baguette
336,2,hering
336,3,avocado
336,4,artichok
336,5,heineken
336,6,corned_b
336,7,apples
337,1,sardines
337,2,heineken
337,3,chicken
337,4,coke
337,5,ice_crea
337,6,corned_b
337,7,olives
338,1,corned_b
338,2,peppers
338,3,bourbon
338,4,cracker
338,5,chicken
338,6,baguette
338,7,ham
339,1,hering
339,2,corned_b
339,3,olives
339,4,ham
339,5,turkey
339,6,steak
339,7,chicken
340,1,sardines
340,2,heineken
340,3,chicken
340,4,coke
340,5,ice_crea
340,6,avocado
340,7,ham
341,1,olives
341,2,bourbon
341,3,coke
341,4,turkey
341,5,ice_crea
341,6,peppers
341,7,hering
342,1,soda
342,2,olives
342,3,bourbon
342,4,cracker
342,5,heineken
342,6,hering
342,7,apples
343,1,hering
343,2,corned_b
343,3,apples
343,4,olives
343,5,steak
343,6,cracker
343,7,ice_crea
344,1,baguette
344,2,soda
344,3,hering
344,4,cracker
344,5,heineken
344,6,peppers
344,7,ice_crea
345,1,baguette
345,2,soda
345,3,hering
345,4,cracker
345,5,heineken
345,6,coke
345,7,olives
346,1,corned_b
346,2,peppers
346,3,bourbon
346,4,cracker
346,5,chicken
346,6,ham
346,7,heineken
347,1,baguette
347,2,sardines
347,3,apples
347,4,peppers
347,5,avocado
347,6,olives
347,7,heineken
348,1,olives
348,2,bourbon
348,3,coke
348,4,turkey
348,5,ice_crea
348,6,corned_b
348,7,sardines
349,1,sardines
349,2,heineken
349,3,chicken
349,4,coke
349,5,ice_crea
349,6,soda
349,7,bourbon
350,1,baguette
350,2,soda
350,3,hering
350,4,cracker
350,5,heineken
350,6,corned_b
350,7,ham
351,1,soda
351,2,olives
351,3,bourbon
351,4,cracker
351,5,heineken
351,6,steak
351,7,hering
352,1,baguette
352,2,soda
352,3,hering
352,4,cracker
352,5,heineken
352,6,corned_b
352,7,sardines
353,1,avocado
353,2,cracker
353,3,artichok
353,4,heineken
353,5,ham
353,6,bourbon
353,7,peppers
354,1,soda
354,2,olives
354,3,bourbon
354,4,cracker
354,5,heineken
354,6,apples
354,7,sardines
355,1,baguette
355,2,hering
355,3,avocado
355,4,artichok
355,5,heineken
355,6,bourbon
355,7,bourbon
356,1,baguette
356,2,hering
356,3,avocado
356,4,artichok
356,5,heineken
356,6,sardines
356,7,corned_b
357,1,hering
357,2,corned_b
357,3,olives
357,4,ham
357,5,turkey
357,6,artichok
357,7,cracker
358,1,baguette
358,2,hering
358,3,avocado
358,4,artichok
358,5,heineken
358,6,olives
358,7,corned_b
359,1,corned_b
359,2,peppers
359,3,bourbon
359,4,cracker
359,5,chicken
359,6,olives
359,7,ham
360,1,avocado
360,2,cracker
360,3,artichok
360,4,heineken
360,5,ham
360,6,baguette
360,7,corned_b
361,1,hering
361,2,corned_b
361,3,apples
361,4,olives
361,5,steak
361,6,cracker
361,7,coke
362,1,baguette
362,2,hering
362,3,avocado
362,4,artichok
362,5,heineken
362,6,bourbon
362,7,corned_b
363,1,baguette
363,2,sardines
363,3,apples
363,4,peppers
363,5,avocado
363,6,turkey
363,7,turkey
364,1,corned_b
364,2,peppers
364,3,bourbon
364,4,cracker
364,5,chicken
364,6,olives
364,7,olives
365,1,corned_b
365,2,peppers
365,3,bourbon
365,4,cracker
365,5,chicken
365,6,olives
365,7,ice_crea
366,1,sardines
366,2,heineken
366,3,chicken
366,4,coke
366,5,ice_crea
366,6,bordeaux
366,7,baguette
367,1,hering
367,2,corned_b
367,3,apples
367,4,olives
367,5,steak
367,6,ham
367,7,avocado
368,1,hering
368,2,corned_b
368,3,olives
368,4,ham
368,5,turkey
368,6,soda
368,7,steak
369,1,baguette
369,2,hering
369,3,avocado
369,4,artichok
369,5,heineken
369,6,bourbon
369,7,turkey
370,1,baguette
370,2,soda
370,3,hering
370,4,cracker
370,5,heineken
370,6,ice_crea
370,7,steak
371,1,soda
371,2,olives
371,3,bourbon
371,4,cracker
371,5,heineken
371,6,bordeaux
371,7,baguette
372,1,sardines
372,2,heineken
372,3,chicken
372,4,coke
372,5,ice_crea
372,6,turkey
372,7,ham
373,1,olives
373,2,bourbon
373,3,coke
373,4,turkey
373,5,ice_crea
373,6,peppers
373,7,chicken
374,1,baguette
374,2,soda
374,3,hering
374,4,cracker
374,5,heineken
374,6,olives
374,7,olives
375,1,hering
375,2,corned_b
375,3,apples
375,4,olives
375,5,steak
375,6,coke
375,7,cracker
376,1,avocado
376,2,cracker
376,3,artichok
376,4,heineken
376,5,ham
376,6,soda
376,7,peppers
377,1,baguette
377,2,hering
377,3,avocado
377,4,artichok
377,5,heineken
377,6,turkey
377,7,bourbon
378,1,avocado
378,2,cracker
378,3,artichok
378,4,heineken
378,5,ham
378,6,sardines
378,7,turkey
379,1,baguette
379,2,hering
379,3,avocado
379,4,artichok
379,5,heineken
379,6,bordeaux
379,7,soda
380,1,hering
380,2,corned_b
380,3,olives
380,4,ham
380,5,turkey
380,6,heineken
380,7,heineken
381,1,baguette
381,2,sardines
381,3,apples
381,4,peppers
381,5,avocado
381,6,bordeaux
381,7,coke
382,1,soda
382,2,olives
382,3,bourbon
382,4,cracker
382,5,heineken
382,6,turkey
382,7,chicken
383,1,corned_b
383,2,peppers
383,3,bourbon
383,4,cracker
383,5,chicken
383,6,ham
383,7,avocado
384,1,baguette
384,2,sardines
384,3,apples
384,4,peppers
384,5,avocado
384,6,soda
384,7,steak
385,1,avocado
385,2,cracker
385,3,artichok
385,4,heineken
385,5,ham
385,6,apples
385,7,soda
386,1,hering
386,2,corned_b
386,3,olives
386,4,ham
386,5,turkey
386,6,baguette
386,7,ice_crea
387,1,hering
387,2,corned_b
387,3,olives
387,4,ham
387,5,turkey
387,6,soda
387,7,avocado
388,1,sardines
388,2,heineken
388,3,chicken
388,4,coke
388,5,ice_crea
388,6,cracker
388,7,peppers
389,1,hering
389,2,corned_b
389,3,olives
389,4,ham
389,5,turkey
389,6,peppers
389,7,avocado
390,1,baguette
390,2,soda
390,3,hering
390,4,cracker
390,5,heineken
390,6,peppers
390,7,apples
391,1,olives
391,2,bourbon
391,3,coke
391,4,turkey
391,5,ice_crea
391,6,ham
391,7,baguette
392,1,baguette
392,2,sardines
392,3,apples
392,4,peppers
392,5,avocado
392,6,olives
392,7,ice_crea
393,1,baguette
393,2,hering
393,3,avocado
393,4,artichok
393,5,heineken
393,6,peppers
393,7,ham
394,1,baguette
394,2,soda
394,3,hering
394,4,cracker
394,5,heineken
394,6,bourbon
394,7,corned_b
395,1,avocado
395,2,cracker
395,3,artichok
395,4,heineken
395,5,ham
395,6,chicken
395,7,soda
396,1,baguette
396,2,soda
396,3,hering
396,4,cracker
396,5,heineken
396,6,peppers
396,7,bourbon
397,1,baguette
397,2,sardines
397,3,apples
397,4,peppers
397,5,avocado
397,6,bordeaux
397,7,coke
398,1,hering
398,2,corned_b
398,3,olives
398,4,ham
398,5,turkey
398,6,bordeaux
398,7,peppers
399,1,soda
399,2,olives
399,3,bourbon
399,4,cracker
399,5,heineken
399,6,coke
399,7,corned_b
400,1,avocado
400,2,cracker
400,3,artichok
400,4,heineken
400,5,ham
400,6,ice_crea
400,7,bourbon
401,1,soda
401,2,olives
401,3,bourbon
401,4,cracker
401,5,heineken
401,6,corned_b
401,7,ham
402,1,soda
402,2,olives
402,3,bourbon
402,4,cracker
402,5,heineken
402,6,hering
402,7,coke
403,1,hering
403,2,corned_b
403,3,olives
403,4,ham
403,5,turkey
403,6,bordeaux
403,7,ice_crea
404,1,baguette
404,2,sardines
404,3,apples
404,4,peppers
404,5,avocado
404,6,heineken
404,7,corned_b
405,1,corned_b
405,2,peppers
405,3,bourbon
405,4,cracker
405,5,chicken
405,6,heineken
405,7,apples
406,1,baguette
406,2,hering
406,3,avocado
406,4,artichok
406,5,heineken
406,6,steak
406,7,apples
407,1,soda
407,2,olives
407,3,bourbon
407,4,cracker
407,5,heineken
407,6,steak
407,7,artichok
408,1,baguette
408,2,hering
408,3,avocado
408,4,artichok
408,5,heineken
408,6,steak
408,7,turkey
409,1,corned_b
409,2,peppers
409,3,bourbon
409,4,cracker
409,5,chicken
409,6,ice_crea
409,7,apples
410,1,baguette
410,2,sardines
410,3,apples
410,4,peppers
410,5,avocado
410,6,hering
410,7,cracker
411,1,baguette
411,2,soda
411,3,hering
411,4,cracker
411,5,heineken
411,6,steak
411,7,steak
412,1,baguette
412,2,hering
412,3,avocado
412,4,artichok
412,5,heineken
412,6,coke
412,7,turkey
413,1,baguette
413,2,hering
413,3,avocado
413,4,artichok
413,5,heineken
413,6,soda
413,7,olives
414,1,corned_b
414,2,peppers
414,3,bourbon
414,4,cracker
414,5,chicken
414,6,apples
414,7,steak
415,1,hering
415,2,corned_b
415,3,olives
415,4,ham
415,5,turkey
415,6,steak
415,7,sardines
416,1,avocado
416,2,cracker
416,3,artichok
416,4,heineken
416,5,ham
416,6,olives
416,7,ice_crea
417,1,hering
417,2,corned_b
417,3,olives
417,4,ham
417,5,turkey
417,6,cracker
417,7,avocado
418,1,olives
418,2,bourbon
418,3,coke
418,4,turkey
418,5,ice_crea
418,6,hering
418,7,heineken
419,1,hering
419,2,corned_b
419,3,apples
419,4,olives
419,5,steak
419,6,bourbon
419,7,chicken
420,1,baguette
420,2,soda
420,3,hering
420,4,cracker
420,5,heineken
420,6,apples
420,7,coke
421,1,sardines
421,2,heineken
421,3,chicken
421,4,coke
421,5,ice_crea
421,6,baguette
421,7,turkey
422,1,corned_b
422,2,peppers
422,3,bourbon
422,4,cracker
422,5,chicken
422,6,heineken
422,7,artichok
423,1,baguette
423,2,soda
423,3,hering
423,4,cracker
423,5,heineken
423,6,apples
423,7,sardines
424,1,hering
424,2,corned_b
424,3,olives
424,4,ham
424,5,turkey
424,6,artichok
424,7,avocado
425,1,sardines
425,2,heineken
425,3,chicken
425,4,coke
425,5,ice_crea
425,6,bordeaux
425,7,hering
426,1,baguette
426,2,sardines
426,3,apples
426,4,peppers
426,5,avocado
426,6,soda
426,7,ice_crea
427,1,baguette
427,2,soda
427,3,hering
427,4,cracker
427,5,heineken
427,6,artichok
427,7,apples
428,1,avocado
428,2,cracker
428,3,artichok
428,4,heineken
428,5,ham
428,6,hering
428,7,turkey
429,1,hering
429,2,corned_b
429,3,apples
429,4,olives
429,5,steak
429,6,chicken
429,7,soda
430,1,avocado
430,2,cracker
430,3,artichok
430,4,heineken
430,5,ham
430,6,coke
430,7,soda
431,1,hering
431,2,corned_b
431,3,olives
431,4,ham
431,5,turkey
431,6,avocado
431,7,soda
432,1,soda
432,2,olives
432,3,bourbon
432,4,cracker
432,5,heineken
432,6,chicken
432,7,apples
433,1,baguette
433,2,hering
433,3,avocado
433,4,artichok
433,5,heineken
433,6,sardines
433,7,peppers
434,1,sardines
434,2,heineken
434,3,chicken
434,4,coke
434,5,ice_crea
434,6,cracker
434,7,baguette
435,1,sardines
435,2,heineken
435,3,chicken
435,4,coke
435,5,ice_crea
435,6,corned_b
435,7,bourbon
436,1,olives
436,2,bourbon
436,3,coke
436,4,turkey
436,5,ice_crea
436,6,peppers
436,7,apples
437,1,avocado
437,2,cracker
437,3,artichok
437,4,heineken
437,5,ham
437,6,ice_crea
437,7,bourbon
438,1,baguette
438,2,soda
438,3,hering
438,4,cracker
438,5,heineken
438,6,avocado
438,7,peppers
439,1,sardines
439,2,heineken
439,3,chicken
439,4,coke
439,5,ice_crea
439,6,peppers
439,7,peppers
440,1,avocado
440,2,cracker
440,3,artichok
440,4,heineken
440,5,ham
440,6,corned_b
440,7,chicken
441,1,corned_b
441,2,peppers
441,3,bourbon
441,4,cracker
441,5,chicken
441,6,baguette
441,7,steak
442,1,baguette
442,2,soda
442,3,hering
442,4,cracker
442,5,heineken
442,6,bourbon
442,7,peppers
443,1,baguette
443,2,hering
443,3,avocado
443,4,artichok
443,5,heineken
443,6,turkey
443,7,apples
444,1,olives
444,2,bourbon
444,3,coke
444,4,turkey
444,5,ice_crea
444,6,steak
444,7,chicken
445,1,baguette
445,2,hering
445,3,avocado
445,4,artichok
445,5,heineken
445,6,ham
445,7,bourbon
446,1,baguette
446,2,soda
446,3,hering
446,4,cracker
446,5,heineken
446,6,ham
446,7,apples
447,1,avocado
447,2,cracker
447,3,artichok
447,4,heineken
447,5,ham
447,6,bordeaux
447,7,soda
448,1,hering
448,2,corned_b
448,3,apples
448,4,olives
448,5,steak
448,6,soda
448,7,coke
449,1,baguette
449,2,soda
449,3,hering
449,4,cracker
449,5,heineken
449,6,avocado
449,7,bourbon
450,1,sardines
450,2,heineken
450,3,chicken
450,4,coke
450,5,ice_crea
450,6,artichok
450,7,baguette
451,1,soda
451,2,olives
451,3,bourbon
451,4,cracker
451,5,heineken
451,6,corned_b
451,7,artichok
452,1,baguette
452,2,soda
452,3,hering
452,4,cracker
452,5,heineken
452,6,corned_b
452,7,olives
453,1,avocado
453,2,cracker
453,3,artichok
453,4,heineken
453,5,ham
453,6,coke
453,7,ice_crea
454,1,olives
454,2,bourbon
454,3,coke
454,4,turkey
454,5,ice_crea
454,6,bordeaux
454,7,apples
455,1,sardines
455,2,heineken
455,3,chicken
455,4,coke
455,5,ice_crea
455,6,ham
455,7,peppers
456,1,baguette
456,2,hering
456,3,avocado
456,4,artichok
456,5,heineken
456,6,sardines
456,7,apples
457,1,avocado
457,2,cracker
457,3,artichok
457,4,heineken
457,5,ham
457,6,steak
457,7,steak
458,1,sardines
458,2,heineken
458,3,chicken
458,4,coke
458,5,ice_crea
458,6,turkey
458,7,bourbon
459,1,olives
459,2,bourbon
459,3,coke
459,4,turkey
459,5,ice_crea
459,6,artichok
459,7,heineken
460,1,soda
460,2,olives
460,3,bourbon
460,4,cracker
460,5,heineken
460,6,chicken
460,7,baguette
461,1,sardines
461,2,heineken
461,3,chicken
461,4,coke
461,5,ice_crea
461,6,apples
461,7,cracker
462,1,baguette
462,2,sardines
462,3,apples
462,4,peppers
462,5,avocado
462,6,heineken
462,7,corned_b
463,1,baguette
463,2,soda
463,3,hering
463,4,cracker
463,5,heineken
463,6,ham
463,7,sardines
464,1,baguette
464,2,sardines
464,3,apples
464,4,peppers
464,5,avocado
464,6,hering
464,7,soda
465,1,avocado
465,2,cracker
465,3,artichok
465,4,heineken
465,5,ham
465,6,turkey
465,7,ice_crea
466,1,corned_b
466,2,peppers
466,3,bourbon
466,4,cracker
466,5,chicken
466,6,soda
466,7,ham
467,1,olives
467,2,bourbon
467,3,coke
467,4,turkey
467,5,ice_crea
467,6,cracker
467,7,baguette
468,1,baguette
468,2,soda
468,3,hering
468,4,cracker
468,5,heineken
468,6,corned_b
468,7,ice_crea
469,1,corned_b
469,2,peppers
469,3,bourbon
469,4,cracker
469,5,chicken
469,6,artichok
469,7,artichok
470,1,baguette
470,2,soda
470,3,hering
470,4,cracker
470,5,heineken
470,6,corned_b
470,7,ham
471,1,soda
471,2,olives
471,3,bourbon
471,4,cracker
471,5,heineken
471,6,ice_crea
471,7,turkey
472,1,baguette
472,2,sardines
472,3,apples
472,4,peppers
472,5,avocado
472,6,corned_b
472,7,olives
473,1,soda
473,2,olives
473,3,bourbon
473,4,cracker
473,5,heineken
473,6,artichok
473,7,ham
474,1,hering
474,2,corned_b
474,3,apples
474,4,olives
474,5,steak
474,6,peppers
474,7,bourbon
475,1,soda
475,2,olives
475,3,bourbon
475,4,cracker
475,5,heineken
475,6,peppers
475,7,artichok
476,1,hering
476,2,corned_b
476,3,olives
476,4,ham
476,5,turkey
476,6,bordeaux
476,7,baguette
477,1,avocado
477,2,cracker
477,3,artichok
477,4,heineken
477,5,ham
477,6,sardines
477,7,ice_crea
478,1,baguette
478,2,soda
478,3,hering
478,4,cracker
478,5,heineken
478,6,steak
478,7,steak
479,1,avocado
479,2,cracker
479,3,artichok
479,4,heineken
479,5,ham
479,6,hering
479,7,peppers
480,1,olives
480,2,bourbon
480,3,coke
480,4,turkey
480,5,ice_crea
480,6,chicken
480,7,chicken
481,1,hering
481,2,corned_b
481,3,apples
481,4,olives
481,5,steak
481,6,chicken
481,7,ice_crea
482,1,hering
482,2,corned_b
482,3,olives
482,4,ham
482,5,turkey
482,6,avocado
482,7,apples
483,1,baguette
483,2,soda
483,3,hering
483,4,cracker
483,5,heineken
483,6,steak
483,7,ham
484,1,hering
484,2,corned_b
484,3,olives
484,4,ham
484,5,turkey
484,6,coke
484,7,ice_crea
485,1,baguette
485,2,sardines
485,3,apples
485,4,peppers
485,5,avocado
485,6,bourbon
485,7,cracker
486,1,baguette
486,2,soda
486,3,hering
486,4,cracker
486,5,heineken
486,6,steak
486,7,avocado
487,1,hering
487,2,corned_b
487,3,apples
487,4,olives
487,5,steak
487,6,chicken
487,7,turkey
488,1,baguette
488,2,soda
488,3,hering
488,4,cracker
488,5,heineken
488,6,corned_b
488,7,turkey
489,1,sardines
489,2,heineken
489,3,chicken
489,4,coke
489,5,ice_crea
489,6,ham
489,7,corned_b
490,1,hering
490,2,corned_b
490,3,olives
490,4,ham
490,5,turkey
490,6,bordeaux
490,7,peppers
491,1,corned_b
491,2,peppers
491,3,bourbon
491,4,cracker
491,5,chicken
491,6,ice_crea
491,7,hering
492,1,hering
492,2,corned_b
492,3,apples
492,4,olives
492,5,steak
492,6,avocado
492,7,peppers
493,1,hering
493,2,corned_b
493,3,apples
493,4,olives
493,5,steak
493,6,artichok
493,7,ice_crea
494,1,sardines
494,2,heineken
494,3,chicken
494,4,coke
494,5,ice_crea
494,6,olives
494,7,bourbon
495,1,avocado
495,2,cracker
495,3,artichok
495,4,heineken
495,5,ham
495,6,bourbon
495,7,soda
496,1,corned_b
496,2,peppers
496,3,bourbon
496,4,cracker
496,5,chicken
496,6,olives
496,7,artichok
497,1,baguette
497,2,hering
497,3,avocado
497,4,artichok
497,5,heineken
497,6,olives
497,7,apples
498,1,sardines
498,2,heineken
498,3,chicken
498,4,coke
498,5,ice_crea
498,6,avocado
498,7,peppers
499,1,hering
499,2,corned_b
499,3,olives
499,4,ham
499,5,turkey
499,6,steak
499,7,apples
500,1,sardines
500,2,heineken
500,3,chicken
500,4,coke
500,5,ice_crea
500,6,hering
500,7,hering
501,1,sardines
501,2,heineken
501,3,chicken
501,4,coke
501,5,ice_crea
501,6,apples
501,7,corned_b
502,1,hering
502,2,corned_b
502,3,apples
502,4,olives
502,5,steak
502,6,turkey
502,7,ice_crea
503,1,baguette
503,2,hering
503,3,avocado
503,4,artichok
503,5,heineken
503,6,apples
503,7,peppers
504,1,sardines
504,2,heineken
504,3,chicken
504,4,coke
504,5,ice_crea
504,6,baguette
504,7,hering
505,1,soda
505,2,olives
505,3,bourbon
505,4,cracker
505,5,heineken
505,6,chicken
505,7,ice_crea
506,1,baguette
506,2,sardines
506,3,apples
506,4,peppers
506,5,avocado
506,6,turkey
506,7,ham
507,1,baguette
507,2,soda
507,3,hering
507,4,cracker
507,5,heineken
507,6,artichok
507,7,turkey
508,1,baguette
508,2,hering
508,3,avocado
508,4,artichok
508,5,heineken
